transaction_id,customer_id,timestamp,amount,currency,payment_method,payment_status,failure_code,failure_reason,customer_age_days,prior_success_count,prior_failure_count,previous_recovery_count,average_transaction_value,subscription_flag,retry_count,days_since_last_payment,merchant_segment,order_value,checkout_started,checkout_completed,ground_truth_recoverable,ground_truth_recovery_action,recovered_amount
txn_d78f41c89714,cust_e3b9a3fc,2026-08-13 05:27:16.294364,10.0,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,454,21,3,2,7.03,False,0,17,smb_saas,34.8,True,False,False,CREATE_ESCALATION,0.0
txn_2e70601a5cba,cust_a8e8278c,2026-08-07 21:28:16.270823,161.8,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,712,22,1,0,308.26,False,2,25,mid_market,255.76,True,True,True,RETRY_PAYMENT,161.8
txn_f50f7867dd42,cust_f132d531,2026-08-02 20:19:16.356096,92.75,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,305,28,1,1,126.98,False,1,29,smb_saas,103.12,True,True,False,CREATE_ESCALATION,0.0
txn_30f76f950a50,cust_2a0f0338,2026-08-13 19:58:16.295908,5428.26,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,105,49,3,1,9317.29,False,1,10,high_value,5438.53,True,True,False,CREATE_ESCALATION,0.0
txn_aa588c280f79,cust_9013df68,2026-07-29 17:59:16.344954,304.13,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,214,19,0,0,342.63,False,3,3,smb_saas,324.18,True,True,True,WAIT_AND_RETRY,304.13
txn_7fa0ff5c3f36,cust_788feb98,2026-07-31 20:10:16.273812,883.03,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,669,40,3,2,930.97,False,2,9,ecommerce,955.82,True,True,False,CREATE_ESCALATION,0.0
txn_0e5b90a14782,cust_6a235b6c,2026-08-06 02:54:16.329954,60.2,USD,upi,failed,bank_timeout,Issuing bank did not respond in time.,596,28,5,3,105.36,False,3,21,smb_saas,142.6,True,True,True,WAIT_AND_RETRY,60.2
txn_0cfe3f9b454b,cust_488963ad,2026-08-17 01:53:16.226780,13133.91,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,154,9,4,4,18046.2,False,0,29,enterprise,13144.47,True,True,False,CREATE_ESCALATION,0.0
txn_95f5490a0c41,cust_f560fb8c,2026-08-25 06:06:16.345955,423.23,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,948,37,4,1,450.92,True,1,24,smb_saas,517.27,True,True,False,CREATE_ESCALATION,0.0
txn_a74b29be692c,cust_e8c6fafd,2026-08-18 11:31:16.312954,82.3,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,975,33,3,0,87.84,True,1,22,ecommerce,87.01,True,False,True,SEND_RECOVERY_MESSAGE,82.3
txn_28e2770b8694,cust_847f8369,2026-08-16 01:27:16.265766,1230.64,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,201,34,0,0,2214.2,True,1,22,ecommerce,1291.31,True,True,True,WAIT_AND_RETRY,1230.64
txn_c193f18c54fe,cust_c111fc90,2026-07-26 05:35:16.230826,5543.37,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,193,6,1,0,2989.52,False,2,19,mid_market,5600.07,True,True,True,SEND_RECOVERY_MESSAGE,5543.37
txn_fba543182a95,cust_4726941d,2026-08-12 21:52:16.302954,244.19,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,43,25,5,5,362.5,True,1,24,smb_saas,341.88,True,True,True,SEND_RECOVERY_MESSAGE,244.19
txn_05b4f5a31048,cust_9d5ce21e,2026-08-17 19:45:16.252632,3976.78,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,486,44,5,1,6652.31,True,1,13,enterprise,4019.46,True,True,False,CREATE_ESCALATION,0.0
txn_e849eec7f045,cust_4b4f0924,2026-08-18 08:29:16.334955,496.02,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,516,4,2,2,647.0,False,2,2,smb_saas,531.02,True,True,True,RETRY_PAYMENT,496.02
txn_3f32b5fa252a,cust_7fcabf81,2026-08-23 11:00:16.279813,7226.23,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,154,10,3,3,11393.63,True,1,14,mid_market,7277.09,True,True,False,CREATE_ESCALATION,0.0
txn_a34b1881bfe3,cust_d9296e23,2026-08-23 06:11:16.354544,300.1,INR,wallet,failed,fraud_suspected,Transaction flagged by risk engine.,304,44,4,2,298.63,True,2,8,smb_saas,378.64,True,True,False,STOP_AUTOMATION,0.0
txn_a4849462911b,cust_11f70e61,2026-08-12 03:13:16.349954,9141.53,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,382,10,1,1,12641.65,False,1,20,high_value,9238.54,True,True,True,SEND_RECOVERY_MESSAGE,9141.53
txn_e5b86e61e59d,cust_7f21f7f5,2026-07-30 17:36:16.359096,8216.55,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,84,35,2,0,12647.07,False,1,6,mid_market,8283.9,True,False,False,CREATE_ESCALATION,0.0
txn_a8ce5e4a9ff3,cust_1217bb4c,2026-08-24 23:45:16.330954,3786.19,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,127,15,1,0,4038.12,True,1,17,mid_market,3789.3,True,True,True,RETRY_PAYMENT,3786.19
txn_d4bea05a93b5,cust_91338fad,2026-08-16 09:26:16.223629,1745.71,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,354,21,4,4,1860.6,False,1,22,ecommerce,1769.59,True,True,False,CREATE_ESCALATION,0.0
txn_7f1521e482e4,cust_fb83628a,2026-07-26 18:06:16.316954,205.37,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,625,17,4,1,405.8,False,2,12,smb_saas,277.62,True,True,False,CREATE_ESCALATION,0.0
txn_1fb53987de81,cust_a8072f0b,2026-08-06 13:16:16.252632,233.36,USD,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,713,24,1,1,188.75,False,3,23,ecommerce,234.16,True,True,True,SEND_RECOVERY_MESSAGE,233.36
txn_1d6b9c0e6fdd,cust_2625cc92,2026-08-06 14:58:16.270823,32475.87,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,775,24,2,0,37552.51,True,1,27,high_value,32525.14,True,True,False,CREATE_ESCALATION,0.0
txn_af7c3ed165d1,cust_c6a0d113,2026-07-29 09:03:16.306955,121.87,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,562,33,1,1,100.77,False,0,21,smb_saas,159.27,True,True,True,RETRY_PAYMENT,121.87
txn_cb2f23596327,cust_80fee91a,2026-07-30 09:20:16.257223,122.13,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,177,21,2,1,186.6,False,1,28,smb_saas,167.22,True,True,False,CREATE_ESCALATION,0.0
txn_13ae7805d29a,cust_9ddf4033,2026-08-07 04:21:16.267812,53.11,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,548,49,2,1,85.1,False,1,6,smb_saas,54.45,True,False,True,SEND_RECOVERY_MESSAGE,53.11
txn_16135052ad7e,cust_b1747645,2026-08-09 15:23:16.275813,238.01,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,295,45,3,1,445.75,False,3,19,smb_saas,282.72,True,True,False,CREATE_ESCALATION,0.0
txn_023760cda5c8,cust_593d8c0a,2026-08-09 05:40:16.344954,690.71,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,693,11,2,1,1079.68,False,2,19,ecommerce,776.95,True,False,False,CREATE_ESCALATION,0.0
txn_9f28bae96d1c,cust_066b28fb,2026-08-04 04:06:16.281813,760.14,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,246,38,0,0,1134.33,False,1,15,ecommerce,785.03,True,False,False,CREATE_ESCALATION,0.0
txn_a81dd517efa1,cust_0b384d92,2026-08-10 14:47:16.267812,1302.41,USD,card,failed,authentication_failed,OTP or 3D secure authentication failed.,815,5,2,1,1521.41,False,1,4,mid_market,1342.54,True,True,False,CREATE_ESCALATION,0.0
txn_031146376c1e,cust_8b8f5433,2026-08-08 13:39:16.349954,7359.13,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,608,8,2,2,11105.52,False,2,30,enterprise,7410.13,True,True,False,CREATE_ESCALATION,0.0
txn_ddc44e515c93,cust_5f0387e7,2026-07-30 01:45:16.342954,241.93,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,60,17,5,4,391.93,False,2,27,smb_saas,277.33,True,True,False,CREATE_ESCALATION,0.0
txn_edd53bb54aac,cust_b07ab79c,2026-08-16 08:04:16.336954,984.79,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,526,1,3,2,970.57,True,3,9,mid_market,1032.42,True,True,True,SEND_RECOVERY_MESSAGE,984.79
txn_6d38ed59cfe0,cust_39050d0e,2026-08-09 06:32:16.315955,594.73,USD,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,291,6,3,0,313.14,False,3,15,smb_saas,616.21,True,True,False,CREATE_ESCALATION,0.0
txn_cf27e968a73a,cust_e39c1389,2026-08-08 13:21:16.347954,502.75,USD,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,754,10,3,0,314.33,False,1,16,smb_saas,558.51,True,True,False,CREATE_ESCALATION,0.0
txn_ceec5ee71b58,cust_1247b270,2026-08-10 02:16:16.346954,463.17,USD,card,failed,bank_timeout,Issuing bank did not respond in time.,449,9,3,1,351.06,False,2,26,smb_saas,540.64,True,True,True,WAIT_AND_RETRY,463.17
txn_fd88d5f5204e,cust_46661ab2,2026-08-01 06:38:16.243446,539.1,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,215,7,3,2,875.78,False,1,6,smb_saas,637.62,True,True,False,CREATE_ESCALATION,0.0
txn_86051c893266,cust_c2c14e88,2026-08-01 00:10:16.245325,202.94,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,56,41,5,1,274.02,False,2,6,smb_saas,254.05,True,True,True,SEND_RECOVERY_MESSAGE,202.94
txn_8ee9a76d22ec,cust_29f02311,2026-08-20 01:53:16.273812,685.64,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,181,11,2,2,556.63,True,1,22,smb_saas,732.79,True,True,True,RETRY_PAYMENT,685.64
txn_736b39f87565,cust_39b3f01b,2026-08-23 23:40:16.257223,2558.08,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,981,10,1,1,1537.03,True,2,28,enterprise,2623.28,True,True,False,CREATE_ESCALATION,0.0
txn_e99467001ea8,cust_ba3feb82,2026-08-02 03:20:16.293365,3423.78,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,949,46,3,1,6272.63,True,3,25,mid_market,3493.34,True,True,False,CREATE_ESCALATION,0.0
txn_c73d0630845d,cust_a5dd9446,2026-08-12 20:45:16.285813,149.22,USD,wallet,failed,insufficient_funds,Customer account has insufficient balance.,715,19,2,0,204.45,False,2,2,smb_saas,212.17,True,True,True,SEND_RECOVERY_MESSAGE,149.22
txn_d3705ad6974e,cust_c196688a,2026-08-19 12:00:16.337954,1904.47,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,115,25,4,2,2047.03,False,2,13,mid_market,1960.66,True,True,False,CREATE_ESCALATION,0.0
txn_5827e03bdbf7,cust_81da2c46,2026-07-27 07:50:16.344954,25.0,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,307,26,5,1,36.75,False,0,12,smb_saas,82.34,True,True,True,RETRY_PAYMENT,25.0
txn_d382c6fa8368,cust_c88eb6d2,2026-08-19 06:15:16.313954,544.56,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,594,9,5,4,790.37,False,3,28,smb_saas,583.37,True,True,True,WAIT_AND_RETRY,544.56
txn_2d2ea9422f2d,cust_6a5b4af5,2026-08-15 15:24:16.233825,636.64,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,42,5,2,1,428.83,True,2,21,ecommerce,734.26,True,True,False,CREATE_ESCALATION,0.0
txn_9e8ad06de867,cust_ff4de337,2026-08-24 21:09:16.223629,693.55,INR,card,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,764,31,2,0,978.32,False,1,19,smb_saas,718.61,True,True,True,WAIT_AND_RETRY,693.55
txn_2413c8c9aaa5,cust_f8347631,2026-08-18 08:33:16.354544,2813.32,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,739,45,0,0,4885.49,False,3,4,mid_market,2816.55,True,True,True,SEND_RECOVERY_MESSAGE,2813.32
txn_8a69e090fd73,cust_5f9a3906,2026-08-01 13:17:16.242826,5591.43,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,417,13,0,0,8307.85,True,3,19,mid_market,5670.46,True,True,True,SEND_RECOVERY_MESSAGE,5591.43
txn_b2bfcdd5c088,cust_483be857,2026-08-09 20:52:16.233825,513.83,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,257,31,3,1,741.23,True,0,23,ecommerce,519.12,True,True,False,CREATE_ESCALATION,0.0
txn_440611ee131f,cust_b0786047,2026-08-08 04:26:16.318954,8591.38,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,826,27,5,5,10609.43,False,1,19,enterprise,8628.9,True,True,False,CREATE_ESCALATION,0.0
txn_6ef9b9161ecf,cust_05452129,2026-08-14 20:14:16.253632,1682.62,USD,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,758,47,0,0,1352.04,True,2,14,ecommerce,1770.34,True,True,True,WAIT_AND_RETRY,1682.62
txn_0fa0a395951e,cust_6d95ac20,2026-08-17 20:13:16.350954,146.07,INR,wallet,failed,fraud_suspected,Transaction flagged by risk engine.,1000,47,1,1,194.35,False,0,17,ecommerce,238.91,True,True,False,STOP_AUTOMATION,0.0
txn_c976e5c463b1,cust_8e8adfa0,2026-08-04 22:19:16.336954,109.22,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,658,30,0,0,58.11,False,1,2,smb_saas,137.8,True,True,True,RETRY_PAYMENT,109.22
txn_5b2378f4dda3,cust_f37479d5,2026-07-31 09:03:16.263223,88.21,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,975,17,0,0,116.05,False,1,19,ecommerce,156.5,True,True,True,SEND_RECOVERY_MESSAGE,88.21
txn_71200dac0e33,cust_12babf5a,2026-08-23 19:41:16.237825,914.33,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,375,9,0,0,562.86,False,3,4,ecommerce,990.87,True,True,True,SEND_RECOVERY_MESSAGE,914.33
txn_ac3ee1e23ca6,cust_968293db,2026-08-17 02:50:16.288365,38006.36,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,225,29,0,0,43298.86,True,2,28,high_value,38091.34,True,False,True,WAIT_AND_RETRY,38006.36
txn_20f9e8cb0bc5,cust_450a08bd,2026-08-16 14:52:16.353498,10334.1,USD,wallet,failed,bank_timeout,Issuing bank did not respond in time.,188,36,4,2,11219.92,False,2,16,enterprise,10414.88,True,True,True,WAIT_AND_RETRY,10334.1
txn_6fcef95a035c,cust_e1fdd323,2026-08-12 00:41:16.234825,397.83,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,172,0,0,0,362.01,True,3,-1,smb_saas,497.75,True,True,True,WAIT_AND_RETRY,397.83
txn_1e84924627e6,cust_62731d82,2026-07-28 06:35:16.259223,1592.33,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,428,8,1,0,3023.53,False,3,9,ecommerce,1618.69,True,True,False,CREATE_ESCALATION,0.0
txn_e2322c5e8b56,cust_ffcd5534,2026-08-21 19:51:16.299954,171.67,USD,upi,failed,limit_exceeded,Transaction exceeds customer limits.,418,1,2,2,196.67,True,2,21,ecommerce,251.33,True,True,True,RETRY_PAYMENT,171.67
txn_b86db43c8552,cust_08720465,2026-08-05 09:41:16.266812,2492.89,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,779,7,5,5,1687.0,False,3,13,ecommerce,2518.61,True,True,False,CREATE_ESCALATION,0.0
txn_6d0ca6272108,cust_58cc0a87,2026-08-06 20:00:16.347954,6666.06,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,175,43,5,3,8680.89,False,2,21,high_value,6677.77,True,True,False,CREATE_ESCALATION,0.0
txn_cbd52b617f92,cust_a2138914,2026-07-27 22:00:16.367097,6945.66,USD,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,435,49,0,0,7448.18,False,2,10,mid_market,7002.51,True,True,False,CREATE_ESCALATION,0.0
txn_3ad82ae529ab,cust_8d943b7d,2026-08-09 06:25:16.258223,6556.79,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,75,29,4,4,7292.93,True,2,12,high_value,6617.82,True,True,False,CREATE_ESCALATION,0.0
txn_62ac11fbe812,cust_795027d9,2026-07-31 12:19:16.268812,1174.55,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,102,24,3,3,778.02,False,3,3,ecommerce,1211.67,True,True,True,WAIT_AND_RETRY,1174.55
txn_80b91c33e8a7,cust_bd86e0d6,2026-08-09 13:38:16.319954,4209.52,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,740,19,5,5,4932.31,False,1,30,mid_market,4224.37,True,True,False,CREATE_ESCALATION,0.0
txn_df5b4716214a,cust_7d9586ce,2026-08-20 09:14:16.232825,2004.78,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,315,8,1,0,3952.75,False,0,2,mid_market,2006.66,True,True,True,WAIT_AND_RETRY,2004.78
txn_612db6e25709,cust_3fd549e9,2026-08-17 08:18:16.248632,446.66,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,704,40,0,0,383.34,False,1,24,smb_saas,529.05,True,True,True,SEND_RECOVERY_MESSAGE,446.66
txn_ffd090ccc77c,cust_dfba0d5e,2026-08-18 01:08:16.294364,6525.52,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,54,4,4,4,9308.51,False,0,28,high_value,6555.53,True,True,False,CREATE_ESCALATION,0.0
txn_920dcfa8cbcf,cust_3964f2dd,2026-08-16 04:06:16.294364,1989.61,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,280,39,0,0,1049.89,False,1,21,mid_market,2015.65,True,True,False,CREATE_ESCALATION,0.0
txn_2e61530c48e0,cust_d3eae1ff,2026-08-05 16:43:16.277813,64.7,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,409,4,3,0,120.22,False,2,21,smb_saas,147.7,True,True,False,CREATE_ESCALATION,0.0
txn_e61bece719b6,cust_d332c4d1,2026-08-24 19:30:16.324955,1601.28,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,365,30,3,1,1119.06,False,0,12,ecommerce,1686.65,True,True,False,CREATE_ESCALATION,0.0
txn_2f967e06f1b6,cust_943c3d07,2026-07-31 05:55:16.293365,5438.73,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,337,0,3,0,7439.96,True,2,-1,mid_market,5536.56,True,True,False,CREATE_ESCALATION,0.0
txn_f84d5894660b,cust_1bc8af17,2026-08-22 12:33:16.264223,85.4,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,700,44,1,0,92.53,False,1,13,smb_saas,177.49,True,True,True,SEND_RECOVERY_MESSAGE,85.4
txn_079cc3a64547,cust_c7022baf,2026-08-21 09:47:16.355058,282.89,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,220,38,4,4,389.81,False,1,0,smb_saas,356.4,True,False,False,CREATE_ESCALATION,0.0
txn_05f382fa108c,cust_d27cf011,2026-07-26 04:52:16.268812,88.14,INR,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,321,2,2,0,51.31,False,3,16,smb_saas,169.01,True,True,True,WAIT_AND_RETRY,88.14
txn_21bda17e45f5,cust_e5dffacf,2026-08-17 03:14:16.277813,260.59,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,378,7,3,1,353.33,True,1,4,smb_saas,318.49,True,True,False,CREATE_ESCALATION,0.0
txn_1db92e7078b7,cust_25a6fed2,2026-07-26 12:42:16.333954,7465.07,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,55,14,5,5,14378.44,False,0,10,high_value,7553.32,True,True,True,WAIT_AND_RETRY,7465.07
txn_8c80765818dc,cust_fd55c09d,2026-08-25 15:22:16.234825,3493.59,INR,card,failed,fraud_suspected,Transaction flagged by risk engine.,697,45,2,0,2218.25,False,2,25,enterprise,3565.37,True,True,False,STOP_AUTOMATION,0.0
txn_a2c2581a51cc,cust_5dbc875e,2026-07-26 20:22:16.260223,757.68,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,513,9,2,0,1386.2,False,2,18,smb_saas,788.92,True,True,False,CREATE_ESCALATION,0.0
txn_1dec3f0e4e8d,cust_59e8152c,2026-07-28 01:58:16.343954,1582.94,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,913,45,3,1,2626.03,False,2,26,mid_market,1627.41,True,True,False,CREATE_ESCALATION,0.0
txn_0875d06b331a,cust_0c5bd816,2026-08-19 03:10:16.362097,4541.0,INR,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,983,41,1,1,8495.3,True,3,29,mid_market,4565.55,True,True,False,CREATE_ESCALATION,0.0
txn_978035a67792,cust_2aa436b6,2026-08-17 02:30:16.342954,81.96,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,822,10,0,0,156.42,False,3,20,smb_saas,101.12,True,False,True,RETRY_PAYMENT,81.96
txn_3155b6d320d4,cust_15a4c109,2026-08-14 18:22:16.234825,5177.76,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,654,25,0,0,7008.89,False,1,21,enterprise,5251.64,True,True,True,WAIT_AND_RETRY,5177.76
txn_3de3dfb78a8a,cust_f92431ff,2026-08-16 13:43:16.307955,105.62,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,534,16,1,1,187.62,False,1,17,smb_saas,170.25,True,True,False,CREATE_ESCALATION,0.0
txn_adcd132d8883,cust_3fdbaaed,2026-08-24 02:35:16.356096,446.16,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,951,11,1,0,303.96,False,0,4,ecommerce,457.91,True,False,True,WAIT_AND_RETRY,446.16
txn_f3db18fd944d,cust_6bf3e496,2026-08-21 10:25:16.322954,58.78,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,653,17,5,0,102.91,True,3,1,smb_saas,104.41,True,True,True,SEND_RECOVERY_MESSAGE,58.78
txn_41625e110114,cust_8be73733,2026-07-27 05:26:16.235826,11780.41,USD,card,failed,authentication_failed,OTP or 3D secure authentication failed.,40,7,3,1,9322.34,False,2,24,high_value,11871.72,True,True,False,CREATE_ESCALATION,0.0
txn_5b78c5041b04,cust_b49f5398,2026-08-13 18:44:16.321954,194.77,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,421,27,1,1,273.68,False,0,11,smb_saas,269.01,True,True,True,WAIT_AND_RETRY,194.77
txn_fd7252425a95,cust_2252a6ce,2026-08-11 19:07:16.340954,99.28,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,238,42,2,2,89.11,True,0,13,ecommerce,156.81,True,True,False,CREATE_ESCALATION,0.0
txn_9f8a706b0000,cust_101cc301,2026-07-29 09:37:16.320954,129.25,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,224,3,3,2,224.58,False,1,22,smb_saas,187.25,True,True,False,CREATE_ESCALATION,0.0
txn_756ffb7595a5,cust_6633e39c,2026-08-05 16:20:16.284812,237.85,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,950,32,4,3,222.64,True,2,11,smb_saas,241.8,True,True,False,CREATE_ESCALATION,0.0
txn_409ec5a0d269,cust_e4a4b227,2026-08-04 10:42:16.270823,20.67,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,527,49,5,5,22.75,False,0,11,ecommerce,37.73,True,True,False,CREATE_ESCALATION,0.0
txn_9644ad3a0803,cust_49833604,2026-08-18 03:41:16.360096,3869.41,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,843,21,5,3,7447.62,False,0,17,mid_market,3902.8,True,True,True,SEND_RECOVERY_MESSAGE,3869.41
txn_6fb512bbce98,cust_ea366666,2026-07-30 00:34:16.339954,1818.63,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,203,18,5,5,1430.86,True,3,16,mid_market,1848.35,True,True,False,CREATE_ESCALATION,0.0
txn_37297994453c,cust_e33176e1,2026-07-27 09:40:16.223629,821.51,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,149,24,1,0,1475.47,True,3,10,smb_saas,914.93,True,True,False,CREATE_ESCALATION,0.0
txn_00e19b460847,cust_d8896e23,2026-08-19 16:34:16.294364,91.41,INR,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,126,20,5,3,90.55,False,1,14,smb_saas,133.73,True,True,False,CREATE_ESCALATION,0.0
txn_07fe85f0edb6,cust_51d08470,2026-07-30 14:42:16.340954,736.82,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,915,42,4,3,902.24,False,3,13,ecommerce,807.63,True,True,False,CREATE_ESCALATION,0.0
txn_d50e6befb64e,cust_d3137195,2026-08-15 21:58:16.333954,5979.24,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,920,13,2,1,6796.13,True,2,5,mid_market,6050.25,True,True,False,CREATE_ESCALATION,0.0
txn_c62118a01aab,cust_e7681c32,2026-07-27 11:21:16.310954,5616.83,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,177,29,2,2,4878.22,False,0,18,mid_market,5668.4,True,True,True,RETRY_PAYMENT,5616.83
txn_67dd570e7ff2,cust_25c2af3b,2026-08-06 11:08:16.250632,1245.98,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,391,36,2,2,2291.09,True,2,18,ecommerce,1272.1,True,True,True,WAIT_AND_RETRY,1245.98
txn_b955d02101f2,cust_532017af,2026-08-12 09:47:16.308955,561.66,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,42,9,2,1,1106.44,False,0,28,smb_saas,656.31,True,True,True,SEND_RECOVERY_MESSAGE,561.66
txn_821a2b0d0948,cust_c0d4da12,2026-08-19 12:46:16.226780,427.81,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,844,29,4,3,621.66,True,0,7,smb_saas,465.06,True,True,True,SEND_RECOVERY_MESSAGE,427.81
txn_71d75a8a18a7,cust_458c5349,2026-08-14 03:23:16.279813,295.99,USD,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,100,11,3,3,338.02,False,1,18,smb_saas,317.71,True,True,False,CREATE_ESCALATION,0.0
txn_038903857819,cust_2ba38b39,2026-08-04 19:07:16.251632,2303.81,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,588,50,2,2,3610.22,False,1,25,ecommerce,2368.4,True,True,False,CREATE_ESCALATION,0.0
txn_733ebb5ac64c,cust_b34b8588,2026-07-29 10:23:16.264223,5000.0,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,773,23,0,0,5794.14,False,0,3,high_value,5066.83,True,True,False,CREATE_ESCALATION,0.0
txn_207bd074854d,cust_6e9ae231,2026-07-25 23:50:16.273812,654.09,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,911,32,1,1,822.13,False,3,15,smb_saas,726.34,True,True,False,CREATE_ESCALATION,0.0
txn_4141a409ba76,cust_d50fb79a,2026-08-05 06:00:16.347954,1914.23,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,1,22,0,0,2487.75,False,0,2,mid_market,1967.07,True,True,False,CREATE_ESCALATION,0.0
